Epoch,Dataset,Recall,Precision,TopKAcc
197,Brachypodium_distachyon_5e3,0.8376,0.9712,0.8168
197,Brassica_juncea_5e3,0.7814,0.9085,0.7625
197,Brassica_napus_5e3,0.7959,0.9467,0.7827
197,Cajanus_cajan_5e3,0.9351,0.9819,0.8432
197,Glycine_max_5e3,0.9473,0.9850,0.8916
197,Gossypium_raimondii_5e3,0.8606,0.9577,0.8026
197,Lactuca_sativa_5e3,0.9048,0.9764,0.8666
197,Medicago_truncatula_5e3,0.9511,0.9840,0.8795
197,Pisum_sativum_5e3,0.9121,0.9686,0.8199
197,Theobroma_cacao_5e3,0.9497,0.9709,0.8660
198,Brachypodium_distachyon_5e3,0.8413,0.9639,0.8173
198,Brassica_juncea_5e3,0.7781,0.9204,0.7637
198,Brassica_napus_5e3,0.8026,0.9367,0.7845
198,Cajanus_cajan_5e3,0.9383,0.9786,0.8432
198,Glycine_max_5e3,0.9491,0.9821,0.8913
198,Gossypium_raimondii_5e3,0.8685,0.9427,0.8023
198,Lactuca_sativa_5e3,0.9092,0.9692,0.8670
198,Medicago_truncatula_5e3,0.9519,0.9829,0.8799
198,Pisum_sativum_5e3,0.9144,0.9651,0.8198
198,Theobroma_cacao_5e3,0.9501,0.9727,0.8661
199,Brachypodium_distachyon_5e3,0.8428,0.9618,0.8172
199,Brassica_juncea_5e3,0.7869,0.9106,0.7635
199,Brassica_napus_5e3,0.8017,0.9375,0.7841
199,Cajanus_cajan_5e3,0.9388,0.9748,0.8433
199,Glycine_max_5e3,0.9483,0.9841,0.8910
199,Gossypium_raimondii_5e3,0.8674,0.9473,0.8022
199,Lactuca_sativa_5e3,0.9089,0.9712,0.8672
199,Medicago_truncatula_5e3,0.9528,0.9818,0.8797
199,Pisum_sativum_5e3,0.9119,0.9672,0.8194
199,Theobroma_cacao_5e3,0.9502,0.9733,0.8659
200,Brachypodium_distachyon_5e3,0.8405,0.9645,0.8170
200,Brassica_juncea_5e3,0.7800,0.9086,0.7622
200,Brassica_napus_5e3,0.8004,0.9396,0.7851
200,Cajanus_cajan_5e3,0.9403,0.9741,0.8429
200,Glycine_max_5e3,0.9479,0.9841,0.8912
200,Gossypium_raimondii_5e3,0.8636,0.9593,0.8018
200,Lactuca_sativa_5e3,0.9087,0.9701,0.8678
200,Medicago_truncatula_5e3,0.9517,0.9828,0.8794
200,Pisum_sativum_5e3,0.9086,0.9716,0.8196
200,Theobroma_cacao_5e3,0.9425,0.9813,0.8664
201,Brachypodium_distachyon_5e3,0.8510,0.9709,0.8221
201,Brassica_juncea_5e3,0.8027,0.9098,0.7707
201,Brassica_napus_5e3,0.8164,0.9421,0.7926
201,Cajanus_cajan_5e3,0.9422,0.9800,0.8457
201,Glycine_max_5e3,0.9527,0.9863,0.8936
201,Gossypium_raimondii_5e3,0.8788,0.9537,0.8074
201,Lactuca_sativa_5e3,0.9154,0.9759,0.8708
201,Medicago_truncatula_5e3,0.9569,0.9869,0.8825
201,Pisum_sativum_5e3,0.9168,0.9733,0.8228
201,Theobroma_cacao_5e3,0.9497,0.9814,0.8678
202,Brachypodium_distachyon_5e3,0.8537,0.9664,0.8236
202,Brassica_juncea_5e3,0.7964,0.9195,0.7729
202,Brassica_napus_5e3,0.8193,0.9414,0.7936
202,Cajanus_cajan_5e3,0.9424,0.9772,0.8461
202,Glycine_max_5e3,0.9540,0.9853,0.8939
202,Gossypium_raimondii_5e3,0.8803,0.9491,0.8069
202,Lactuca_sativa_5e3,0.9168,0.9758,0.8726
202,Medicago_truncatula_5e3,0.9581,0.9852,0.8828
202,Pisum_sativum_5e3,0.9187,0.9714,0.8242
202,Theobroma_cacao_5e3,0.9490,0.9811,0.8681
203,Brachypodium_distachyon_5e3,0.8578,0.9594,0.8249
203,Brassica_juncea_5e3,0.8010,0.9110,0.7701
203,Brassica_napus_5e3,0.8231,0.9369,0.7952
203,Cajanus_cajan_5e3,0.9423,0.9791,0.8462
203,Glycine_max_5e3,0.9540,0.9843,0.8940
203,Gossypium_raimondii_5e3,0.8823,0.9499,0.8077
203,Lactuca_sativa_5e3,0.9176,0.9731,0.8727
203,Medicago_truncatula_5e3,0.9595,0.9818,0.8828
203,Pisum_sativum_5e3,0.9218,0.9677,0.8246
203,Theobroma_cacao_5e3,0.9548,0.9754,0.8681
204,Brachypodium_distachyon_5e3,0.8547,0.9683,0.8253
204,Brassica_juncea_5e3,0.7951,0.9323,0.7728
204,Brassica_napus_5e3,0.8165,0.9475,0.7955
204,Cajanus_cajan_5e3,0.9442,0.9806,0.8469
204,Glycine_max_5e3,0.9542,0.9860,0.8941
204,Gossypium_raimondii_5e3,0.8749,0.9626,0.8081
204,Lactuca_sativa_5e3,0.9169,0.9777,0.8729
204,Medicago_truncatula_5e3,0.9585,0.9857,0.8832
204,Pisum_sativum_5e3,0.9233,0.9672,0.8242
204,Theobroma_cacao_5e3,0.9509,0.9815,0.8687
205,Brachypodium_distachyon_5e3,0.8530,0.9740,0.8257
205,Brassica_juncea_5e3,0.7972,0.9219,0.7736
205,Brassica_napus_5e3,0.8165,0.9525,0.7969
205,Cajanus_cajan_5e3,0.9438,0.9810,0.8467
205,Glycine_max_5e3,0.9523,0.9890,0.8946
205,Gossypium_raimondii_5e3,0.8768,0.9614,0.8080
205,Lactuca_sativa_5e3,0.9149,0.9825,0.8729
205,Medicago_truncatula_5e3,0.9578,0.9877,0.8832
205,Pisum_sativum_5e3,0.9169,0.9776,0.8243
205,Theobroma_cacao_5e3,0.9476,0.9832,0.8679
206,Brachypodium_distachyon_5e3,0.8530,0.9742,0.8254
206,Brassica_juncea_5e3,0.7841,0.9396,0.7742
206,Brassica_napus_5e3,0.8163,0.9503,0.7968
206,Cajanus_cajan_5e3,0.9421,0.9827,0.8473
206,Glycine_max_5e3,0.9534,0.9881,0.8943
206,Gossypium_raimondii_5e3,0.8760,0.9642,0.8088
206,Lactuca_sativa_5e3,0.9168,0.9779,0.8731
206,Medicago_truncatula_5e3,0.9582,0.9866,0.8831
206,Pisum_sativum_5e3,0.9194,0.9745,0.8248
206,Theobroma_cacao_5e3,0.9521,0.9800,0.8682
207,Brachypodium_distachyon_5e3,0.8590,0.9574,0.8257
207,Brassica_juncea_5e3,0.8079,0.9058,0.7742
207,Brassica_napus_5e3,0.8273,0.9306,0.7966
207,Cajanus_cajan_5e3,0.9438,0.9771,0.8472
207,Glycine_max_5e3,0.9547,0.9838,0.8942
207,Gossypium_raimondii_5e3,0.8840,0.9484,0.8081
207,Lactuca_sativa_5e3,0.9178,0.9729,0.8726
207,Medicago_truncatula_5e3,0.9584,0.9853,0.8834
207,Pisum_sativum_5e3,0.9184,0.9728,0.8243
207,Theobroma_cacao_5e3,0.9482,0.9829,0.8684
208,Brachypodium_distachyon_5e3,0.8568,0.9657,0.8258
208,Brassica_juncea_5e3,0.8011,0.9153,0.7717
208,Brassica_napus_5e3,0.8236,0.9390,0.7983
208,Cajanus_cajan_5e3,0.9412,0.9825,0.8471
208,Glycine_max_5e3,0.9542,0.9853,0.8947
208,Gossypium_raimondii_5e3,0.8781,0.9559,0.8086
208,Lactuca_sativa_5e3,0.9181,0.9740,0.8733
208,Medicago_truncatula_5e3,0.9589,0.9847,0.8836
208,Pisum_sativum_5e3,0.9198,0.9718,0.8245
208,Theobroma_cacao_5e3,0.9525,0.9785,0.8688
209,Brachypodium_distachyon_5e3,0.8566,0.9665,0.8264
209,Brassica_juncea_5e3,0.8026,0.9168,0.7742
209,Brassica_napus_5e3,0.8228,0.9414,0.7980
209,Cajanus_cajan_5e3,0.9427,0.9797,0.8470
209,Glycine_max_5e3,0.9544,0.9857,0.8945
209,Gossypium_raimondii_5e3,0.8784,0.9561,0.8104
209,Lactuca_sativa_5e3,0.9172,0.9767,0.8731
209,Medicago_truncatula_5e3,0.9586,0.9847,0.8834
209,Pisum_sativum_5e3,0.9226,0.9689,0.8247
209,Theobroma_cacao_5e3,0.9537,0.9757,0.8690
210,Brachypodium_distachyon_5e3,0.8590,0.9632,0.8266
210,Brassica_juncea_5e3,0.8083,0.9094,0.7729
210,Brassica_napus_5e3,0.8259,0.9331,0.7988
210,Cajanus_cajan_5e3,0.9475,0.9744,0.8470
210,Glycine_max_5e3,0.9561,0.9827,0.8946
210,Gossypium_raimondii_5e3,0.8842,0.9458,0.8094
210,Lactuca_sativa_5e3,0.9191,0.9723,0.8739
210,Medicago_truncatula_5e3,0.9598,0.9830,0.8836
210,Pisum_sativum_5e3,0.9225,0.9682,0.8248
210,Theobroma_cacao_5e3,0.9548,0.9753,0.8688
211,Brachypodium_distachyon_5e3,0.8562,0.9703,0.8264
211,Brassica_juncea_5e3,0.8038,0.9147,0.7757
211,Brassica_napus_5e3,0.8220,0.9451,0.7990
211,Cajanus_cajan_5e3,0.9453,0.9799,0.8476
211,Glycine_max_5e3,0.9547,0.9861,0.8945
211,Gossypium_raimondii_5e3,0.8773,0.9563,0.8096
211,Lactuca_sativa_5e3,0.9184,0.9761,0.8736
211,Medicago_truncatula_5e3,0.9587,0.9863,0.8836
211,Pisum_sativum_5e3,0.9230,0.9687,0.8253
211,Theobroma_cacao_5e3,0.9524,0.9801,0.8690
212,Brachypodium_distachyon_5e3,0.8568,0.9678,0.8263
212,Brassica_juncea_5e3,0.8017,0.9181,0.7735
212,Brassica_napus_5e3,0.8246,0.9411,0.7996
212,Cajanus_cajan_5e3,0.9433,0.9788,0.8469
212,Glycine_max_5e3,0.9544,0.9862,0.8950
212,Gossypium_raimondii_5e3,0.8776,0.9574,0.8106
212,Lactuca_sativa_5e3,0.9177,0.9761,0.8733
212,Medicago_truncatula_5e3,0.9587,0.9865,0.8838
212,Pisum_sativum_5e3,0.9253,0.9663,0.8254
212,Theobroma_cacao_5e3,0.9522,0.9788,0.8692
213,Brachypodium_distachyon_5e3,0.8579,0.9615,0.8272
213,Brassica_juncea_5e3,0.8019,0.9124,0.7783
213,Brassica_napus_5e3,0.8246,0.9372,0.7985
213,Cajanus_cajan_5e3,0.9443,0.9792,0.8474
213,Glycine_max_5e3,0.9552,0.9848,0.8944
213,Gossypium_raimondii_5e3,0.8810,0.9559,0.8096
213,Lactuca_sativa_5e3,0.9188,0.9726,0.8731
213,Medicago_truncatula_5e3,0.9592,0.9846,0.8837
213,Pisum_sativum_5e3,0.9213,0.9704,0.8252
213,Theobroma_cacao_5e3,0.9512,0.9798,0.8685
214,Brachypodium_distachyon_5e3,0.8574,0.9678,0.8273
214,Brassica_juncea_5e3,0.8066,0.9099,0.7748
214,Brassica_napus_5e3,0.8237,0.9405,0.7993
214,Cajanus_cajan_5e3,0.9436,0.9800,0.8476
214,Glycine_max_5e3,0.9539,0.9876,0.8947
214,Gossypium_raimondii_5e3,0.8750,0.9617,0.8110
214,Lactuca_sativa_5e3,0.9170,0.9776,0.8739
214,Medicago_truncatula_5e3,0.9591,0.9863,0.8836
214,Pisum_sativum_5e3,0.9239,0.9698,0.8262
214,Theobroma_cacao_5e3,0.9520,0.9804,0.8692
215,Brachypodium_distachyon_5e3,0.8584,0.9633,0.8265
215,Brassica_juncea_5e3,0.8124,0.8998,0.7769
215,Brassica_napus_5e3,0.8287,0.9330,0.8001
215,Cajanus_cajan_5e3,0.9453,0.9760,0.8474
215,Glycine_max_5e3,0.9558,0.9848,0.8950
215,Gossypium_raimondii_5e3,0.8858,0.9505,0.8109
215,Lactuca_sativa_5e3,0.9196,0.9730,0.8742
215,Medicago_truncatula_5e3,0.9596,0.9848,0.8838
215,Pisum_sativum_5e3,0.9252,0.9670,0.8252
215,Theobroma_cacao_5e3,0.9551,0.9756,0.8695
216,Brachypodium_distachyon_5e3,0.8592,0.9630,0.8272
216,Brassica_juncea_5e3,0.8043,0.9140,0.7759
216,Brassica_napus_5e3,0.8269,0.9361,0.8001
216,Cajanus_cajan_5e3,0.9481,0.9742,0.8481
216,Glycine_max_5e3,0.9557,0.9848,0.8949
216,Gossypium_raimondii_5e3,0.8806,0.9570,0.8107
216,Lactuca_sativa_5e3,0.9193,0.9743,0.8741
216,Medicago_truncatula_5e3,0.9600,0.9839,0.8838
216,Pisum_sativum_5e3,0.9228,0.9712,0.8258
216,Theobroma_cacao_5e3,0.9529,0.9808,0.8694
217,Brachypodium_distachyon_5e3,0.8580,0.9626,0.8262
217,Brassica_juncea_5e3,0.8111,0.9048,0.7753
217,Brassica_napus_5e3,0.8256,0.9401,0.8000
217,Cajanus_cajan_5e3,0.9447,0.9780,0.8480
217,Glycine_max_5e3,0.9543,0.9863,0.8951
217,Gossypium_raimondii_5e3,0.8774,0.9607,0.8106
217,Lactuca_sativa_5e3,0.9186,0.9753,0.8740
217,Medicago_truncatula_5e3,0.9589,0.9866,0.8841
217,Pisum_sativum_5e3,0.9239,0.9691,0.8254
217,Theobroma_cacao_5e3,0.9520,0.9791,0.8686
218,Brachypodium_distachyon_5e3,0.8561,0.9712,0.8264
218,Brassica_juncea_5e3,0.8076,0.9153,0.7761
218,Brassica_napus_5e3,0.8271,0.9384,0.7998
218,Cajanus_cajan_5e3,0.9473,0.9739,0.8474
218,Glycine_max_5e3,0.9546,0.9863,0.8951
218,Gossypium_raimondii_5e3,0.8828,0.9585,0.8116
218,Lactuca_sativa_5e3,0.9180,0.9772,0.8743
218,Medicago_truncatula_5e3,0.9588,0.9866,0.8836
218,Pisum_sativum_5e3,0.9243,0.9673,0.8257
218,Theobroma_cacao_5e3,0.9536,0.9779,0.8690
219,Brachypodium_distachyon_5e3,0.8593,0.9628,0.8270
219,Brassica_juncea_5e3,0.7983,0.9262,0.7753
219,Brassica_napus_5e3,0.8253,0.9395,0.7995
219,Cajanus_cajan_5e3,0.9405,0.9821,0.8483
219,Glycine_max_5e3,0.9547,0.9861,0.8951
219,Gossypium_raimondii_5e3,0.8753,0.9645,0.8103
219,Lactuca_sativa_5e3,0.9190,0.9754,0.8739
219,Medicago_truncatula_5e3,0.9591,0.9850,0.8839
219,Pisum_sativum_5e3,0.9168,0.9757,0.8254
219,Theobroma_cacao_5e3,0.9489,0.9832,0.8693
220,Brachypodium_distachyon_5e3,0.8597,0.9652,0.8287
220,Brassica_juncea_5e3,0.7999,0.9210,0.7775
220,Brassica_napus_5e3,0.8249,0.9409,0.8012
220,Cajanus_cajan_5e3,0.9451,0.9805,0.8483
220,Glycine_max_5e3,0.9560,0.9851,0.8951
220,Gossypium_raimondii_5e3,0.8854,0.9546,0.8128
220,Lactuca_sativa_5e3,0.9202,0.9735,0.8748
220,Medicago_truncatula_5e3,0.9601,0.9849,0.8841
220,Pisum_sativum_5e3,0.9248,0.9673,0.8259
220,Theobroma_cacao_5e3,0.9523,0.9805,0.8697
221,Brachypodium_distachyon_5e3,0.8589,0.9648,0.8274
221,Brassica_juncea_5e3,0.8077,0.9244,0.7766
221,Brassica_napus_5e3,0.8253,0.9431,0.8005
221,Cajanus_cajan_5e3,0.9461,0.9764,0.8484
221,Glycine_max_5e3,0.9554,0.9856,0.8955
221,Gossypium_raimondii_5e3,0.8826,0.9582,0.8125
221,Lactuca_sativa_5e3,0.9189,0.9770,0.8743
221,Medicago_truncatula_5e3,0.9597,0.9850,0.8845
221,Pisum_sativum_5e3,0.9246,0.9685,0.8262
221,Theobroma_cacao_5e3,0.9513,0.9816,0.8696
222,Brachypodium_distachyon_5e3,0.8610,0.9633,0.8282
222,Brassica_juncea_5e3,0.8174,0.9012,0.7788
222,Brassica_napus_5e3,0.8294,0.9366,0.8025
222,Cajanus_cajan_5e3,0.9483,0.9746,0.8478
222,Glycine_max_5e3,0.9569,0.9841,0.8952
222,Gossypium_raimondii_5e3,0.8870,0.9512,0.8120
222,Lactuca_sativa_5e3,0.9202,0.9754,0.8750
222,Medicago_truncatula_5e3,0.9602,0.9845,0.8840
222,Pisum_sativum_5e3,0.9271,0.9659,0.8261
222,Theobroma_cacao_5e3,0.9541,0.9784,0.8701
223,Brachypodium_distachyon_5e3,0.8591,0.9667,0.8291
223,Brassica_juncea_5e3,0.8095,0.9052,0.7766
223,Brassica_napus_5e3,0.8280,0.9396,0.8020
223,Cajanus_cajan_5e3,0.9477,0.9751,0.8484
223,Glycine_max_5e3,0.9556,0.9848,0.8952
223,Gossypium_raimondii_5e3,0.8825,0.9522,0.8116
223,Lactuca_sativa_5e3,0.9193,0.9734,0.8743
223,Medicago_truncatula_5e3,0.9593,0.9856,0.8843
223,Pisum_sativum_5e3,0.9227,0.9678,0.8262
223,Theobroma_cacao_5e3,0.9533,0.9777,0.8704
224,Brachypodium_distachyon_5e3,0.8603,0.9656,0.8291
224,Brassica_juncea_5e3,0.8090,0.9110,0.7764
224,Brassica_napus_5e3,0.8281,0.9361,0.8013
224,Cajanus_cajan_5e3,0.9463,0.9795,0.8481
224,Glycine_max_5e3,0.9557,0.9863,0.8953
224,Gossypium_raimondii_5e3,0.8845,0.9564,0.8125
224,Lactuca_sativa_5e3,0.9187,0.9763,0.8746
224,Medicago_truncatula_5e3,0.9594,0.9865,0.8843
224,Pisum_sativum_5e3,0.9227,0.9720,0.8267
224,Theobroma_cacao_5e3,0.9548,0.9776,0.8696
225,Brachypodium_distachyon_5e3,0.8570,0.9716,0.8283
225,Brassica_juncea_5e3,0.7983,0.9264,0.7766
225,Brassica_napus_5e3,0.8225,0.9478,0.8009
225,Cajanus_cajan_5e3,0.9427,0.9836,0.8478
225,Glycine_max_5e3,0.9536,0.9877,0.8947
225,Gossypium_raimondii_5e3,0.8784,0.9654,0.8126
225,Lactuca_sativa_5e3,0.9174,0.9790,0.8744
225,Medicago_truncatula_5e3,0.9589,0.9873,0.8844
225,Pisum_sativum_5e3,0.9201,0.9748,0.8268
225,Theobroma_cacao_5e3,0.9512,0.9813,0.8697
226,Brachypodium_distachyon_5e3,0.8584,0.9677,0.8284
226,Brassica_juncea_5e3,0.8179,0.8989,0.7757
226,Brassica_napus_5e3,0.8315,0.9332,0.8024
226,Cajanus_cajan_5e3,0.9447,0.9786,0.8484
226,Glycine_max_5e3,0.9557,0.9855,0.8959
226,Gossypium_raimondii_5e3,0.8835,0.9573,0.8125
226,Lactuca_sativa_5e3,0.9197,0.9740,0.8746
226,Medicago_truncatula_5e3,0.9601,0.9846,0.8843
226,Pisum_sativum_5e3,0.9251,0.9686,0.8270
226,Theobroma_cacao_5e3,0.9501,0.9810,0.8695
227,Brachypodium_distachyon_5e3,0.8582,0.9698,0.8284
227,Brassica_juncea_5e3,0.8071,0.9163,0.7797
227,Brassica_napus_5e3,0.8271,0.9439,0.8025
227,Cajanus_cajan_5e3,0.9467,0.9780,0.8485
227,Glycine_max_5e3,0.9553,0.9870,0.8957
227,Gossypium_raimondii_5e3,0.8826,0.9555,0.8109
227,Lactuca_sativa_5e3,0.9193,0.9778,0.8747
227,Medicago_truncatula_5e3,0.9594,0.9868,0.8844
227,Pisum_sativum_5e3,0.9223,0.9720,0.8269
227,Theobroma_cacao_5e3,0.9520,0.9807,0.8693
228,Brachypodium_distachyon_5e3,0.8615,0.9658,0.8296
228,Brassica_juncea_5e3,0.8093,0.9088,0.7798
228,Brassica_napus_5e3,0.8302,0.9388,0.8033
228,Cajanus_cajan_5e3,0.9464,0.9780,0.8478
228,Glycine_max_5e3,0.9560,0.9852,0.8952
228,Gossypium_raimondii_5e3,0.8847,0.9521,0.8130
228,Lactuca_sativa_5e3,0.9197,0.9766,0.8752
228,Medicago_truncatula_5e3,0.9595,0.9858,0.8844
228,Pisum_sativum_5e3,0.9247,0.9676,0.8267
228,Theobroma_cacao_5e3,0.9523,0.9754,0.8699
229,Brachypodium_distachyon_5e3,0.8614,0.9630,0.8288
229,Brassica_juncea_5e3,0.8140,0.8991,0.7797
229,Brassica_napus_5e3,0.8303,0.9338,0.8034
229,Cajanus_cajan_5e3,0.9454,0.9793,0.8487
229,Glycine_max_5e3,0.9560,0.9850,0.8957
229,Gossypium_raimondii_5e3,0.8840,0.9587,0.8131
229,Lactuca_sativa_5e3,0.9205,0.9746,0.8755
229,Medicago_truncatula_5e3,0.9599,0.9859,0.8846
229,Pisum_sativum_5e3,0.9207,0.9743,0.8267
229,Theobroma_cacao_5e3,0.9512,0.9795,0.8695
230,Brachypodium_distachyon_5e3,0.8598,0.9666,0.8288
230,Brassica_juncea_5e3,0.8114,0.9038,0.7745
230,Brassica_napus_5e3,0.8302,0.9344,0.8025
230,Cajanus_cajan_5e3,0.9489,0.9755,0.8488
230,Glycine_max_5e3,0.9568,0.9841,0.8951
230,Gossypium_raimondii_5e3,0.8840,0.9562,0.8120
230,Lactuca_sativa_5e3,0.9197,0.9745,0.8748
230,Medicago_truncatula_5e3,0.9604,0.9842,0.8846
230,Pisum_sativum_5e3,0.9245,0.9685,0.8266
230,Theobroma_cacao_5e3,0.9569,0.9762,0.8695
231,Brachypodium_distachyon_5e3,0.8598,0.9658,0.8292
231,Brassica_juncea_5e3,0.8120,0.9124,0.7775
231,Brassica_napus_5e3,0.8308,0.9349,0.8020
231,Cajanus_cajan_5e3,0.9495,0.9731,0.8482
231,Glycine_max_5e3,0.9559,0.9854,0.8957
231,Gossypium_raimondii_5e3,0.8846,0.9528,0.8124
231,Lactuca_sativa_5e3,0.9204,0.9740,0.8755
231,Medicago_truncatula_5e3,0.9597,0.9851,0.8845
231,Pisum_sativum_5e3,0.9211,0.9730,0.8269
231,Theobroma_cacao_5e3,0.9556,0.9779,0.8704
232,Brachypodium_distachyon_5e3,0.8601,0.9649,0.8291
232,Brassica_juncea_5e3,0.8090,0.9103,0.7770
232,Brassica_napus_5e3,0.8299,0.9351,0.8023
232,Cajanus_cajan_5e3,0.9448,0.9758,0.8485
232,Glycine_max_5e3,0.9566,0.9851,0.8957
232,Gossypium_raimondii_5e3,0.8863,0.9473,0.8123
232,Lactuca_sativa_5e3,0.9193,0.9749,0.8750
232,Medicago_truncatula_5e3,0.9602,0.9838,0.8846
232,Pisum_sativum_5e3,0.9242,0.9692,0.8268
232,Theobroma_cacao_5e3,0.9525,0.9772,0.8695
233,Brachypodium_distachyon_5e3,0.8606,0.9630,0.8293
233,Brassica_juncea_5e3,0.8058,0.9192,0.7744
233,Brassica_napus_5e3,0.8272,0.9383,0.8020
233,Cajanus_cajan_5e3,0.9478,0.9754,0.8485
233,Glycine_max_5e3,0.9565,0.9848,0.8956
233,Gossypium_raimondii_5e3,0.8842,0.9539,0.8126
233,Lactuca_sativa_5e3,0.9202,0.9740,0.8762
233,Medicago_truncatula_5e3,0.9609,0.9840,0.8849
233,Pisum_sativum_5e3,0.9253,0.9670,0.8271
233,Theobroma_cacao_5e3,0.9557,0.9741,0.8693
234,Brachypodium_distachyon_5e3,0.8568,0.9716,0.8285
234,Brassica_juncea_5e3,0.7988,0.9310,0.7761
234,Brassica_napus_5e3,0.8253,0.9483,0.8019
234,Cajanus_cajan_5e3,0.9471,0.9786,0.8488
234,Glycine_max_5e3,0.9550,0.9879,0.8957
234,Gossypium_raimondii_5e3,0.8800,0.9624,0.8126
234,Lactuca_sativa_5e3,0.9185,0.9774,0.8745
234,Medicago_truncatula_5e3,0.9602,0.9847,0.8846
234,Pisum_sativum_5e3,0.9231,0.9728,0.8265
234,Theobroma_cacao_5e3,0.9553,0.9783,0.8701
235,Brachypodium_distachyon_5e3,0.8633,0.9587,0.8295
235,Brassica_juncea_5e3,0.8152,0.8970,0.7781
235,Brassica_napus_5e3,0.8345,0.9303,0.8040
235,Cajanus_cajan_5e3,0.9482,0.9757,0.8492
235,Glycine_max_5e3,0.9578,0.9844,0.8961
235,Gossypium_raimondii_5e3,0.8875,0.9536,0.8141
235,Lactuca_sativa_5e3,0.9228,0.9721,0.8757
235,Medicago_truncatula_5e3,0.9610,0.9850,0.8851
235,Pisum_sativum_5e3,0.9259,0.9667,0.8268
235,Theobroma_cacao_5e3,0.9583,0.9732,0.8697
236,Brachypodium_distachyon_5e3,0.8576,0.9699,0.8289
236,Brassica_juncea_5e3,0.8046,0.9193,0.7760
236,Brassica_napus_5e3,0.8256,0.9456,0.8029
236,Cajanus_cajan_5e3,0.9453,0.9810,0.8482
236,Glycine_max_5e3,0.9542,0.9884,0.8960
236,Gossypium_raimondii_5e3,0.8780,0.9668,0.8137
236,Lactuca_sativa_5e3,0.9186,0.9778,0.8747
236,Medicago_truncatula_5e3,0.9594,0.9862,0.8845
236,Pisum_sativum_5e3,0.9215,0.9728,0.8271
236,Theobroma_cacao_5e3,0.9533,0.9813,0.8698
237,Brachypodium_distachyon_5e3,0.8588,0.9654,0.8287
237,Brassica_juncea_5e3,0.8077,0.9159,0.7760
237,Brassica_napus_5e3,0.8312,0.9370,0.8039
237,Cajanus_cajan_5e3,0.9468,0.9776,0.8492
237,Glycine_max_5e3,0.9555,0.9852,0.8954
237,Gossypium_raimondii_5e3,0.8822,0.9588,0.8128
237,Lactuca_sativa_5e3,0.9214,0.9744,0.8762
237,Medicago_truncatula_5e3,0.9600,0.9848,0.8848
237,Pisum_sativum_5e3,0.9225,0.9721,0.8279
237,Theobroma_cacao_5e3,0.9531,0.9799,0.8693
238,Brachypodium_distachyon_5e3,0.8582,0.9663,0.8282
238,Brassica_juncea_5e3,0.8067,0.9162,0.7756
238,Brassica_napus_5e3,0.8292,0.9381,0.8027
238,Cajanus_cajan_5e3,0.9459,0.9761,0.8482
238,Glycine_max_5e3,0.9563,0.9851,0.8956
238,Gossypium_raimondii_5e3,0.8831,0.9574,0.8115
238,Lactuca_sativa_5e3,0.9205,0.9726,0.8751
238,Medicago_truncatula_5e3,0.9602,0.9847,0.8847
238,Pisum_sativum_5e3,0.9225,0.9723,0.8270
238,Theobroma_cacao_5e3,0.9536,0.9775,0.8693
239,Brachypodium_distachyon_5e3,0.8611,0.9644,0.8293
239,Brassica_juncea_5e3,0.8029,0.9165,0.7795
239,Brassica_napus_5e3,0.8288,0.9411,0.8037
239,Cajanus_cajan_5e3,0.9457,0.9794,0.8495
239,Glycine_max_5e3,0.9555,0.9866,0.8959
239,Gossypium_raimondii_5e3,0.8825,0.9578,0.8132
239,Lactuca_sativa_5e3,0.9210,0.9743,0.8755
239,Medicago_truncatula_5e3,0.9603,0.9855,0.8848
239,Pisum_sativum_5e3,0.9243,0.9719,0.8275
239,Theobroma_cacao_5e3,0.9530,0.9794,0.8693
240,Brachypodium_distachyon_5e3,0.8628,0.9626,0.8308
240,Brassica_juncea_5e3,0.8132,0.9095,0.7761
240,Brassica_napus_5e3,0.8305,0.9365,0.8042
240,Cajanus_cajan_5e3,0.9462,0.9781,0.8489
240,Glycine_max_5e3,0.9565,0.9855,0.8960
240,Gossypium_raimondii_5e3,0.8815,0.9599,0.8142
240,Lactuca_sativa_5e3,0.9200,0.9741,0.8755
240,Medicago_truncatula_5e3,0.9604,0.9849,0.8849
240,Pisum_sativum_5e3,0.9215,0.9731,0.8271
240,Theobroma_cacao_5e3,0.9520,0.9813,0.8695
241,Brachypodium_distachyon_5e3,0.8620,0.9576,0.8296
241,Brassica_juncea_5e3,0.8064,0.9138,0.7751
241,Brassica_napus_5e3,0.8302,0.9331,0.8035
241,Cajanus_cajan_5e3,0.9466,0.9765,0.8489
241,Glycine_max_5e3,0.9557,0.9858,0.8957
241,Gossypium_raimondii_5e3,0.8823,0.9554,0.8143
241,Lactuca_sativa_5e3,0.9204,0.9719,0.8754
241,Medicago_truncatula_5e3,0.9601,0.9849,0.8850
241,Pisum_sativum_5e3,0.9222,0.9716,0.8270
241,Theobroma_cacao_5e3,0.9509,0.9792,0.8708
242,Brachypodium_distachyon_5e3,0.8604,0.9660,0.8292
242,Brassica_juncea_5e3,0.8135,0.8989,0.7792
242,Brassica_napus_5e3,0.8306,0.9419,0.8044
242,Cajanus_cajan_5e3,0.9467,0.9783,0.8483
242,Glycine_max_5e3,0.9555,0.9869,0.8957
242,Gossypium_raimondii_5e3,0.8851,0.9547,0.8133
