Epoch,Dataset,Recall,Precision,TopKAcc
398,Gossypium_raimondii_5e3,0.8707,0.9398,0.8064
398,Lactuca_sativa_5e3,0.9079,0.9652,0.8678
398,Medicago_truncatula_5e3,0.9548,0.9782,0.8808
398,Pisum_sativum_5e3,0.9204,0.9603,0.8248
398,Theobroma_cacao_5e3,0.9444,0.9746,0.8686
399,Brachypodium_distachyon_5e3,0.8418,0.9664,0.8216
399,Brassica_juncea_5e3,0.7976,0.8819,0.7742
399,Brassica_napus_5e3,0.7979,0.9440,0.7879
399,Cajanus_cajan_5e3,0.9374,0.9787,0.8452
399,Glycine_max_5e3,0.9481,0.9838,0.8926
399,Gossypium_raimondii_5e3,0.8664,0.9529,0.8068
399,Lactuca_sativa_5e3,0.9057,0.9723,0.8689
399,Medicago_truncatula_5e3,0.9518,0.9850,0.8809
399,Pisum_sativum_5e3,0.9159,0.9681,0.8240
399,Theobroma_cacao_5e3,0.9362,0.9844,0.8686
400,Brachypodium_distachyon_5e3,0.8468,0.9507,0.8206
400,Brassica_juncea_5e3,0.8048,0.8572,0.7729
400,Brassica_napus_5e3,0.8068,0.9325,0.7893
400,Cajanus_cajan_5e3,0.9420,0.9723,0.8469
400,Glycine_max_5e3,0.9502,0.9811,0.8927
400,Gossypium_raimondii_5e3,0.8716,0.9408,0.8073
400,Lactuca_sativa_5e3,0.9090,0.9687,0.8687
400,Medicago_truncatula_5e3,0.9545,0.9820,0.8816
400,Pisum_sativum_5e3,0.9180,0.9648,0.8245
400,Theobroma_cacao_5e3,0.9452,0.9780,0.8688
401,Brachypodium_distachyon_5e3,0.8426,0.9625,0.8212
401,Brassica_juncea_5e3,0.7989,0.8847,0.7725
401,Brassica_napus_5e3,0.7969,0.9402,0.7858
401,Cajanus_cajan_5e3,0.9418,0.9748,0.8455
401,Glycine_max_5e3,0.9474,0.9860,0.8930
401,Gossypium_raimondii_5e3,0.8594,0.9545,0.8059
401,Lactuca_sativa_5e3,0.9056,0.9745,0.8689
401,Medicago_truncatula_5e3,0.9531,0.9842,0.8811
401,Pisum_sativum_5e3,0.9143,0.9702,0.8239
401,Theobroma_cacao_5e3,0.9504,0.9727,0.8690
402,Brachypodium_distachyon_5e3,0.8376,0.9668,0.8210
402,Brassica_juncea_5e3,0.7900,0.8919,0.7706
402,Brassica_napus_5e3,0.7957,0.9475,0.7866
402,Cajanus_cajan_5e3,0.9396,0.9796,0.8455
402,Glycine_max_5e3,0.9477,0.9857,0.8923
402,Gossypium_raimondii_5e3,0.8647,0.9562,0.8069
402,Lactuca_sativa_5e3,0.9038,0.9758,0.8684
402,Medicago_truncatula_5e3,0.9506,0.9860,0.8806
402,Pisum_sativum_5e3,0.9108,0.9739,0.8239
402,Theobroma_cacao_5e3,0.9453,0.9768,0.8683
403,Brachypodium_distachyon_5e3,0.8452,0.9515,0.8223
403,Brassica_juncea_5e3,0.8096,0.8493,0.7689
403,Brassica_napus_5e3,0.8063,0.9276,0.7871
403,Cajanus_cajan_5e3,0.9434,0.9717,0.8463
403,Glycine_max_5e3,0.9512,0.9803,0.8937
403,Gossypium_raimondii_5e3,0.8793,0.9414,0.8079
403,Lactuca_sativa_5e3,0.9104,0.9658,0.8695
403,Medicago_truncatula_5e3,0.9554,0.9815,0.8817
403,Pisum_sativum_5e3,0.9219,0.9606,0.8240
403,Theobroma_cacao_5e3,0.9468,0.9758,0.8690
404,Brachypodium_distachyon_5e3,0.8475,0.9449,0.8196
404,Brassica_juncea_5e3,0.8005,0.8468,0.7681
404,Brassica_napus_5e3,0.8048,0.9305,0.7876
404,Cajanus_cajan_5e3,0.9397,0.9756,0.8451
404,Glycine_max_5e3,0.9500,0.9811,0.8926
404,Gossypium_raimondii_5e3,0.8710,0.9459,0.8062
404,Lactuca_sativa_5e3,0.9084,0.9635,0.8682
404,Medicago_truncatula_5e3,0.9549,0.9790,0.8812
404,Pisum_sativum_5e3,0.9152,0.9675,0.8250
404,Theobroma_cacao_5e3,0.9431,0.9784,0.8704
405,Brachypodium_distachyon_5e3,0.8353,0.9632,0.8173
405,Brassica_juncea_5e3,0.7904,0.8871,0.7700
405,Brassica_napus_5e3,0.7918,0.9443,0.7839
405,Cajanus_cajan_5e3,0.9372,0.9781,0.8457
405,Glycine_max_5e3,0.9468,0.9850,0.8916
405,Gossypium_raimondii_5e3,0.8667,0.9493,0.8066
405,Lactuca_sativa_5e3,0.9025,0.9730,0.8678
405,Medicago_truncatula_5e3,0.9499,0.9845,0.8800
405,Pisum_sativum_5e3,0.9108,0.9763,0.8248
405,Theobroma_cacao_5e3,0.9457,0.9745,0.8677
406,Brachypodium_distachyon_5e3,0.8418,0.9593,0.8196
406,Brassica_juncea_5e3,0.8029,0.8627,0.7744
406,Brassica_napus_5e3,0.7992,0.9408,0.7865
406,Cajanus_cajan_5e3,0.9426,0.9745,0.8457
406,Glycine_max_5e3,0.9488,0.9834,0.8925
406,Gossypium_raimondii_5e3,0.8689,0.9515,0.8088
406,Lactuca_sativa_5e3,0.9056,0.9710,0.8682
406,Medicago_truncatula_5e3,0.9520,0.9835,0.8805
406,Pisum_sativum_5e3,0.9163,0.9694,0.8247
406,Theobroma_cacao_5e3,0.9482,0.9761,0.8685
407,Brachypodium_distachyon_5e3,0.8530,0.9332,0.8220
407,Brassica_juncea_5e3,0.8104,0.8343,0.7714
407,Brassica_napus_5e3,0.8164,0.8976,0.7875
407,Cajanus_cajan_5e3,0.9442,0.9698,0.8456
407,Glycine_max_5e3,0.9531,0.9720,0.8924
407,Gossypium_raimondii_5e3,0.8812,0.9180,0.8089
407,Lactuca_sativa_5e3,0.9144,0.9525,0.8695
407,Medicago_truncatula_5e3,0.9584,0.9734,0.8819
407,Pisum_sativum_5e3,0.9231,0.9531,0.8249
407,Theobroma_cacao_5e3,0.9524,0.9631,0.8691
408,Brachypodium_distachyon_5e3,0.8456,0.9474,0.8198
408,Brassica_juncea_5e3,0.8033,0.8582,0.7698
408,Brassica_napus_5e3,0.8060,0.9264,0.7875
408,Cajanus_cajan_5e3,0.9438,0.9723,0.8460
408,Glycine_max_5e3,0.9509,0.9794,0.8930
408,Gossypium_raimondii_5e3,0.8758,0.9355,0.8060
408,Lactuca_sativa_5e3,0.9098,0.9641,0.8691
408,Medicago_truncatula_5e3,0.9556,0.9786,0.8810
408,Pisum_sativum_5e3,0.9155,0.9650,0.8241
408,Theobroma_cacao_5e3,0.9480,0.9698,0.8688
409,Brachypodium_distachyon_5e3,0.8444,0.9628,0.8221
409,Brassica_juncea_5e3,0.8005,0.8758,0.7710
409,Brassica_napus_5e3,0.8009,0.9395,0.7889
409,Cajanus_cajan_5e3,0.9396,0.9775,0.8455
409,Glycine_max_5e3,0.9492,0.9844,0.8933
409,Gossypium_raimondii_5e3,0.8701,0.9557,0.8083
409,Lactuca_sativa_5e3,0.9071,0.9727,0.8686
409,Medicago_truncatula_5e3,0.9537,0.9842,0.8811
409,Pisum_sativum_5e3,0.9129,0.9722,0.8253
409,Theobroma_cacao_5e3,0.9465,0.9763,0.8681
410,Brachypodium_distachyon_5e3,0.8455,0.9564,0.8218
410,Brassica_juncea_5e3,0.8060,0.8595,0.7720
410,Brassica_napus_5e3,0.8038,0.9343,0.7873
410,Cajanus_cajan_5e3,0.9466,0.9717,0.8473
410,Glycine_max_5e3,0.9507,0.9830,0.8929
410,Gossypium_raimondii_5e3,0.8714,0.9531,0.8093
410,Lactuca_sativa_5e3,0.9080,0.9687,0.8693
410,Medicago_truncatula_5e3,0.9543,0.9822,0.8816
410,Pisum_sativum_5e3,0.9204,0.9636,0.8257
410,Theobroma_cacao_5e3,0.9465,0.9777,0.8697
411,Brachypodium_distachyon_5e3,0.8417,0.9628,0.8198
411,Brassica_juncea_5e3,0.8002,0.8724,0.7701
411,Brassica_napus_5e3,0.7982,0.9429,0.7864
411,Cajanus_cajan_5e3,0.9416,0.9774,0.8461
411,Glycine_max_5e3,0.9498,0.9831,0.8922
411,Gossypium_raimondii_5e3,0.8734,0.9461,0.8059
411,Lactuca_sativa_5e3,0.9056,0.9725,0.8688
411,Medicago_truncatula_5e3,0.9522,0.9844,0.8814
411,Pisum_sativum_5e3,0.9172,0.9692,0.8232
411,Theobroma_cacao_5e3,0.9468,0.9760,0.8681
412,Brachypodium_distachyon_5e3,0.8466,0.9588,0.8224
412,Brassica_juncea_5e3,0.7914,0.8733,0.7742
412,Brassica_napus_5e3,0.8035,0.9407,0.7889
412,Cajanus_cajan_5e3,0.9419,0.9752,0.8470
412,Glycine_max_5e3,0.9495,0.9832,0.8920
412,Gossypium_raimondii_5e3,0.8698,0.9465,0.8086
412,Lactuca_sativa_5e3,0.9070,0.9708,0.8690
412,Medicago_truncatula_5e3,0.9533,0.9830,0.8813
412,Pisum_sativum_5e3,0.9159,0.9679,0.8245
412,Theobroma_cacao_5e3,0.9446,0.9805,0.8683
413,Brachypodium_distachyon_5e3,0.8438,0.9548,0.8185
413,Brassica_juncea_5e3,0.7922,0.8604,0.7660
413,Brassica_napus_5e3,0.8034,0.9318,0.7868
413,Cajanus_cajan_5e3,0.9416,0.9759,0.8455
413,Glycine_max_5e3,0.9505,0.9829,0.8936
413,Gossypium_raimondii_5e3,0.8680,0.9472,0.8062
413,Lactuca_sativa_5e3,0.9086,0.9688,0.8692
413,Medicago_truncatula_5e3,0.9548,0.9807,0.8812
413,Pisum_sativum_5e3,0.9206,0.9661,0.8247
413,Theobroma_cacao_5e3,0.9449,0.9775,0.8689
414,Brachypodium_distachyon_5e3,0.8482,0.9453,0.8208
414,Brassica_juncea_5e3,0.8082,0.8542,0.7694
414,Brassica_napus_5e3,0.8094,0.9202,0.7888
414,Cajanus_cajan_5e3,0.9419,0.9734,0.8459
414,Glycine_max_5e3,0.9506,0.9797,0.8923
414,Gossypium_raimondii_5e3,0.8758,0.9363,0.8072
414,Lactuca_sativa_5e3,0.9103,0.9640,0.8688
414,Medicago_truncatula_5e3,0.9556,0.9805,0.8817
414,Pisum_sativum_5e3,0.9145,0.9654,0.8241
414,Theobroma_cacao_5e3,0.9443,0.9749,0.8691
415,Brachypodium_distachyon_5e3,0.8447,0.9588,0.8222
415,Brassica_juncea_5e3,0.8055,0.8639,0.7709
415,Brassica_napus_5e3,0.8031,0.9368,0.7886
415,Cajanus_cajan_5e3,0.9400,0.9782,0.8464
415,Glycine_max_5e3,0.9504,0.9820,0.8929
415,Gossypium_raimondii_5e3,0.8687,0.9493,0.8075
415,Lactuca_sativa_5e3,0.9084,0.9714,0.8692
415,Medicago_truncatula_5e3,0.9545,0.9822,0.8816
415,Pisum_sativum_5e3,0.9226,0.9614,0.8240
415,Theobroma_cacao_5e3,0.9521,0.9698,0.8688
416,Brachypodium_distachyon_5e3,0.8465,0.9588,0.8229
416,Brassica_juncea_5e3,0.8019,0.8598,0.7700
416,Brassica_napus_5e3,0.8037,0.9369,0.7875
416,Cajanus_cajan_5e3,0.9417,0.9749,0.8451
416,Glycine_max_5e3,0.9508,0.9822,0.8923
416,Gossypium_raimondii_5e3,0.8682,0.9483,0.8073
416,Lactuca_sativa_5e3,0.9073,0.9716,0.8695
416,Medicago_truncatula_5e3,0.9542,0.9835,0.8820
416,Pisum_sativum_5e3,0.9172,0.9668,0.8248
416,Theobroma_cacao_5e3,0.9480,0.9738,0.8701
417,Brachypodium_distachyon_5e3,0.8411,0.9667,0.8222
417,Brassica_juncea_5e3,0.7902,0.8850,0.7707
417,Brassica_napus_5e3,0.7982,0.9484,0.7898
417,Cajanus_cajan_5e3,0.9448,0.9747,0.8462
417,Glycine_max_5e3,0.9491,0.9846,0.8939
417,Gossypium_raimondii_5e3,0.8648,0.9583,0.8079
417,Lactuca_sativa_5e3,0.9053,0.9743,0.8701
417,Medicago_truncatula_5e3,0.9521,0.9854,0.8817
417,Pisum_sativum_5e3,0.9217,0.9656,0.8243
417,Theobroma_cacao_5e3,0.9482,0.9765,0.8683
418,Brachypodium_distachyon_5e3,0.8458,0.9592,0.8224
418,Brassica_juncea_5e3,0.8058,0.8683,0.7712
418,Brassica_napus_5e3,0.8018,0.9421,0.7881
418,Cajanus_cajan_5e3,0.9417,0.9774,0.8468
418,Glycine_max_5e3,0.9505,0.9832,0.8931
418,Gossypium_raimondii_5e3,0.8674,0.9470,0.8072
418,Lactuca_sativa_5e3,0.9077,0.9719,0.8701
418,Medicago_truncatula_5e3,0.9545,0.9832,0.8816
418,Pisum_sativum_5e3,0.9193,0.9650,0.8254
418,Theobroma_cacao_5e3,0.9454,0.9761,0.8695
419,Brachypodium_distachyon_5e3,0.8374,0.9702,0.8220
419,Brassica_juncea_5e3,0.7941,0.8878,0.7736
419,Brassica_napus_5e3,0.7962,0.9467,0.7877
419,Cajanus_cajan_5e3,0.9358,0.9838,0.8461
419,Glycine_max_5e3,0.9472,0.9875,0.8935
419,Gossypium_raimondii_5e3,0.8662,0.9541,0.8085
419,Lactuca_sativa_5e3,0.9024,0.9776,0.8692
419,Medicago_truncatula_5e3,0.9514,0.9858,0.8809
419,Pisum_sativum_5e3,0.9132,0.9744,0.8245
419,Theobroma_cacao_5e3,0.9382,0.9837,0.8690
420,Brachypodium_distachyon_5e3,0.8517,0.9395,0.8221
420,Brassica_juncea_5e3,0.8067,0.8405,0.7687
420,Brassica_napus_5e3,0.8119,0.9162,0.7893
420,Cajanus_cajan_5e3,0.9442,0.9670,0.8456
420,Glycine_max_5e3,0.9522,0.9766,0.8930
420,Gossypium_raimondii_5e3,0.8728,0.9306,0.8065
420,Lactuca_sativa_5e3,0.9132,0.9579,0.8696
420,Medicago_truncatula_5e3,0.9563,0.9781,0.8814
420,Pisum_sativum_5e3,0.9216,0.9595,0.8249
420,Theobroma_cacao_5e3,0.9484,0.9714,0.8685
421,Brachypodium_distachyon_5e3,0.8429,0.9583,0.8214
421,Brassica_juncea_5e3,0.7994,0.8663,0.7726
421,Brassica_napus_5e3,0.8009,0.9372,0.7881
421,Cajanus_cajan_5e3,0.9439,0.9730,0.8460
421,Glycine_max_5e3,0.9500,0.9826,0.8931
421,Gossypium_raimondii_5e3,0.8692,0.9525,0.8083
421,Lactuca_sativa_5e3,0.9073,0.9703,0.8697
421,Medicago_truncatula_5e3,0.9545,0.9822,0.8812
421,Pisum_sativum_5e3,0.9180,0.9667,0.8254
421,Theobroma_cacao_5e3,0.9491,0.9744,0.8689
422,Brachypodium_distachyon_5e3,0.8462,0.9598,0.8233
422,Brassica_juncea_5e3,0.8014,0.8755,0.7694
422,Brassica_napus_5e3,0.8036,0.9413,0.7901
422,Cajanus_cajan_5e3,0.9407,0.9792,0.8459
422,Glycine_max_5e3,0.9500,0.9839,0.8937
422,Gossypium_raimondii_5e3,0.8702,0.9470,0.8092
422,Lactuca_sativa_5e3,0.9089,0.9719,0.8698
422,Medicago_truncatula_5e3,0.9547,0.9837,0.8819
422,Pisum_sativum_5e3,0.9200,0.9668,0.8252
422,Theobroma_cacao_5e3,0.9490,0.9736,0.8686
423,Brachypodium_distachyon_5e3,0.8470,0.9560,0.8221
423,Brassica_juncea_5e3,0.8043,0.8609,0.7748
423,Brassica_napus_5e3,0.8063,0.9281,0.7888
423,Cajanus_cajan_5e3,0.9419,0.9762,0.8458
423,Glycine_max_5e3,0.9495,0.9823,0.8928
423,Gossypium_raimondii_5e3,0.8670,0.9480,0.8065
423,Lactuca_sativa_5e3,0.9083,0.9701,0.8702
423,Medicago_truncatula_5e3,0.9536,0.9844,0.8819
423,Pisum_sativum_5e3,0.9212,0.9638,0.8258
423,Theobroma_cacao_5e3,0.9506,0.9683,0.8679
424,Brachypodium_distachyon_5e3,0.8469,0.9499,0.8220
424,Brassica_juncea_5e3,0.7986,0.8578,0.7697
424,Brassica_napus_5e3,0.8067,0.9233,0.7890
424,Cajanus_cajan_5e3,0.9397,0.9763,0.8462
424,Glycine_max_5e3,0.9513,0.9787,0.8926
424,Gossypium_raimondii_5e3,0.8690,0.9394,0.8061
424,Lactuca_sativa_5e3,0.9096,0.9649,0.8682
424,Medicago_truncatula_5e3,0.9553,0.9800,0.8815
424,Pisum_sativum_5e3,0.9207,0.9597,0.8245
424,Theobroma_cacao_5e3,0.9480,0.9727,0.8689
425,Brachypodium_distachyon_5e3,0.8502,0.9522,0.8235
425,Brassica_juncea_5e3,0.8124,0.8625,0.7717
425,Brassica_napus_5e3,0.8080,0.9293,0.7887
425,Cajanus_cajan_5e3,0.9433,0.9736,0.8456
425,Glycine_max_5e3,0.9513,0.9813,0.8936
425,Gossypium_raimondii_5e3,0.8749,0.9418,0.8094
425,Lactuca_sativa_5e3,0.9102,0.9677,0.8694
425,Medicago_truncatula_5e3,0.9565,0.9800,0.8822
425,Pisum_sativum_5e3,0.9201,0.9623,0.8245
425,Theobroma_cacao_5e3,0.9521,0.9693,0.8700
426,Brachypodium_distachyon_5e3,0.8400,0.9643,0.8213
426,Brassica_juncea_5e3,0.7999,0.8795,0.7735
426,Brassica_napus_5e3,0.8023,0.9421,0.7886
426,Cajanus_cajan_5e3,0.9447,0.9740,0.8456
426,Glycine_max_5e3,0.9498,0.9852,0.8932
426,Gossypium_raimondii_5e3,0.8696,0.9524,0.8075
426,Lactuca_sativa_5e3,0.9073,0.9748,0.8698
426,Medicago_truncatula_5e3,0.9534,0.9840,0.8814
426,Pisum_sativum_5e3,0.9222,0.9642,0.8257
426,Theobroma_cacao_5e3,0.9486,0.9756,0.8689
427,Brachypodium_distachyon_5e3,0.8459,0.9559,0.8217
427,Brassica_juncea_5e3,0.8086,0.8532,0.7738
427,Brassica_napus_5e3,0.8070,0.9330,0.7882
427,Cajanus_cajan_5e3,0.9474,0.9691,0.8466
427,Glycine_max_5e3,0.9502,0.9809,0.8930
427,Gossypium_raimondii_5e3,0.8751,0.9346,0.8073
427,Lactuca_sativa_5e3,0.9115,0.9673,0.8703
427,Medicago_truncatula_5e3,0.9552,0.9823,0.8820
427,Pisum_sativum_5e3,0.9229,0.9607,0.8246
427,Theobroma_cacao_5e3,0.9513,0.9713,0.8685
428,Brachypodium_distachyon_5e3,0.8507,0.9481,0.8225
428,Brassica_juncea_5e3,0.8077,0.8560,0.7703
428,Brassica_napus_5e3,0.8088,0.9282,0.7888
428,Cajanus_cajan_5e3,0.9463,0.9686,0.8465
428,Glycine_max_5e3,0.9524,0.9789,0.8936
428,Gossypium_raimondii_5e3,0.8749,0.9339,0.8062
428,Lactuca_sativa_5e3,0.9118,0.9638,0.8697
428,Medicago_truncatula_5e3,0.9569,0.9783,0.8816
428,Pisum_sativum_5e3,0.9256,0.9562,0.8253
428,Theobroma_cacao_5e3,0.9489,0.9730,0.8683
429,Brachypodium_distachyon_5e3,0.8412,0.9625,0.8226
429,Brassica_juncea_5e3,0.7949,0.8917,0.7716
429,Brassica_napus_5e3,0.8004,0.9509,0.7901
429,Cajanus_cajan_5e3,0.9417,0.9776,0.8463
429,Glycine_max_5e3,0.9490,0.9864,0.8936
429,Gossypium_raimondii_5e3,0.8678,0.9603,0.8089
429,Lactuca_sativa_5e3,0.9070,0.9766,0.8700
429,Medicago_truncatula_5e3,0.9530,0.9859,0.8821
429,Pisum_sativum_5e3,0.9182,0.9695,0.8248
429,Theobroma_cacao_5e3,0.9471,0.9800,0.8690
430,Brachypodium_distachyon_5e3,0.8460,0.9547,0.8223
430,Brassica_juncea_5e3,0.8036,0.8556,0.7714
430,Brassica_napus_5e3,0.8036,0.9339,0.7891
430,Cajanus_cajan_5e3,0.9425,0.9764,0.8462
430,Glycine_max_5e3,0.9508,0.9818,0.8936
430,Gossypium_raimondii_5e3,0.8752,0.9412,0.8095
430,Lactuca_sativa_5e3,0.9085,0.9681,0.8696
430,Medicago_truncatula_5e3,0.9550,0.9804,0.8816
430,Pisum_sativum_5e3,0.9201,0.9621,0.8248
430,Theobroma_cacao_5e3,0.9503,0.9732,0.8679
431,Brachypodium_distachyon_5e3,0.8469,0.9538,0.8235
431,Brassica_juncea_5e3,0.8001,0.8686,0.7701
431,Brassica_napus_5e3,0.8070,0.9334,0.7902
431,Cajanus_cajan_5e3,0.9470,0.9702,0.8463
431,Glycine_max_5e3,0.9495,0.9837,0.8933
431,Gossypium_raimondii_5e3,0.8663,0.9490,0.8069
431,Lactuca_sativa_5e3,0.9080,0.9706,0.8694
431,Medicago_truncatula_5e3,0.9550,0.9827,0.8821
431,Pisum_sativum_5e3,0.9175,0.9669,0.8252
431,Theobroma_cacao_5e3,0.9493,0.9767,0.8688
432,Brachypodium_distachyon_5e3,0.8441,0.9502,0.8192
432,Brassica_juncea_5e3,0.7961,0.8637,0.7712
432,Brassica_napus_5e3,0.7988,0.9345,0.7865
432,Cajanus_cajan_5e3,0.9465,0.9707,0.8458
432,Glycine_max_5e3,0.9491,0.9822,0.8926
432,Gossypium_raimondii_5e3,0.8634,0.9482,0.8070
432,Lactuca_sativa_5e3,0.9070,0.9689,0.8686
432,Medicago_truncatula_5e3,0.9535,0.9802,0.8810
432,Pisum_sativum_5e3,0.9203,0.9628,0.8241
432,Theobroma_cacao_5e3,0.9423,0.9753,0.8689
433,Brachypodium_distachyon_5e3,0.8477,0.9520,0.8238
433,Brassica_juncea_5e3,0.8073,0.8625,0.7726
433,Brassica_napus_5e3,0.8053,0.9312,0.7887
433,Cajanus_cajan_5e3,0.9456,0.9740,0.8471
433,Glycine_max_5e3,0.9507,0.9821,0.8936
433,Gossypium_raimondii_5e3,0.8726,0.9417,0.8086
433,Lactuca_sativa_5e3,0.9101,0.9692,0.8701
433,Medicago_truncatula_5e3,0.9562,0.9807,0.8823
433,Pisum_sativum_5e3,0.9211,0.9625,0.8253
433,Theobroma_cacao_5e3,0.9502,0.9749,0.8707
434,Brachypodium_distachyon_5e3,0.8514,0.9433,0.8236
434,Brassica_juncea_5e3,0.8183,0.8410,0.7766
434,Brassica_napus_5e3,0.8119,0.9211,0.7911
434,Cajanus_cajan_5e3,0.9469,0.9671,0.8465
434,Glycine_max_5e3,0.9518,0.9800,0.8932
434,Gossypium_raimondii_5e3,0.8798,0.9275,0.8093
434,Lactuca_sativa_5e3,0.9124,0.9643,0.8704
434,Medicago_truncatula_5e3,0.9562,0.9807,0.8821
434,Pisum_sativum_5e3,0.9230,0.9591,0.8251
434,Theobroma_cacao_5e3,0.9508,0.9731,0.8697
435,Brachypodium_distachyon_5e3,0.8529,0.9341,0.8216
435,Brassica_juncea_5e3,0.8149,0.8315,0.7725
435,Brassica_napus_5e3,0.8102,0.9093,0.7876
435,Cajanus_cajan_5e3,0.9436,0.9669,0.8456
435,Glycine_max_5e3,0.9531,0.9748,0.8929
435,Gossypium_raimondii_5e3,0.8772,0.9295,0.8089
435,Lactuca_sativa_5e3,0.9134,0.9596,0.8702
435,Medicago_truncatula_5e3,0.9579,0.9768,0.8820
435,Pisum_sativum_5e3,0.9253,0.9555,0.8245
435,Theobroma_cacao_5e3,0.9506,0.9662,0.8688
436,Brachypodium_distachyon_5e3,0.8535,0.9491,0.8234
436,Brassica_juncea_5e3,0.8113,0.8600,0.7748
436,Brassica_napus_5e3,0.8097,0.9307,0.7915
436,Cajanus_cajan_5e3,0.9486,0.9703,0.8464
436,Glycine_max_5e3,0.9525,0.9799,0.8931
436,Gossypium_raimondii_5e3,0.8781,0.9411,0.8092
436,Lactuca_sativa_5e3,0.9119,0.9677,0.8705
436,Medicago_truncatula_5e3,0.9570,0.9807,0.8824
436,Pisum_sativum_5e3,0.9229,0.9653,0.8256
436,Theobroma_cacao_5e3,0.9495,0.9731,0.8688
437,Brachypodium_distachyon_5e3,0.8502,0.9501,0.8228
437,Brassica_juncea_5e3,0.8127,0.8425,0.7716
437,Brassica_napus_5e3,0.8141,0.9245,0.7916
437,Cajanus_cajan_5e3,0.9501,0.9668,0.8471
437,Glycine_max_5e3,0.9525,0.9799,0.8936
437,Gossypium_raimondii_5e3,0.8784,0.9393,0.8104
437,Lactuca_sativa_5e3,0.9111,0.9670,0.8702
437,Medicago_truncatula_5e3,0.9560,0.9804,0.8815
437,Pisum_sativum_5e3,0.9252,0.9606,0.8253
437,Theobroma_cacao_5e3,0.9504,0.9730,0.8690
438,Brachypodium_distachyon_5e3,0.8474,0.9509,0.8216
438,Brassica_juncea_5e3,0.8032,0.8600,0.7714
438,Brassica_napus_5e3,0.8052,0.9256,0.7868
438,Cajanus_cajan_5e3,0.9420,0.9715,0.8456
438,Glycine_max_5e3,0.9505,0.9817,0.8928
438,Gossypium_raimondii_5e3,0.8702,0.9360,0.8069
438,Lactuca_sativa_5e3,0.9092,0.9650,0.8695
438,Medicago_truncatula_5e3,0.9555,0.9807,0.8816
438,Pisum_sativum_5e3,0.9219,0.9640,0.8253
438,Theobroma_cacao_5e3,0.9477,0.9732,0.8694
439,Brachypodium_distachyon_5e3,0.8490,0.9505,0.8233
439,Brassica_juncea_5e3,0.8077,0.8555,0.7729
439,Brassica_napus_5e3,0.8086,0.9278,0.7912
439,Cajanus_cajan_5e3,0.9404,0.9734,0.8455
439,Glycine_max_5e3,0.9511,0.9805,0.8937
439,Gossypium_raimondii_5e3,0.8676,0.9330,0.8052
439,Lactuca_sativa_5e3,0.9124,0.9658,0.8705
439,Medicago_truncatula_5e3,0.9550,0.9813,0.8820
439,Pisum_sativum_5e3,0.9226,0.9612,0.8259
439,Theobroma_cacao_5e3,0.9412,0.9777,0.8693
440,Brachypodium_distachyon_5e3,0.8520,0.9363,0.8222
440,Brassica_juncea_5e3,0.8146,0.8393,0.7745
440,Brassica_napus_5e3,0.8135,0.9090,0.7889
440,Cajanus_cajan_5e3,0.9454,0.9682,0.8465
440,Glycine_max_5e3,0.9532,0.9752,0.8928
440,Gossypium_raimondii_5e3,0.8775,0.9252,0.8077
440,Lactuca_sativa_5e3,0.9132,0.9577,0.8700
440,Medicago_truncatula_5e3,0.9581,0.9752,0.8816
440,Pisum_sativum_5e3,0.9257,0.9519,0.8247
440,Theobroma_cacao_5e3,0.9512,0.9671,0.8688
441,Brachypodium_distachyon_5e3,0.8506,0.9526,0.8234
441,Brassica_juncea_5e3,0.7982,0.8656,0.7728
441,Brassica_napus_5e3,0.8071,0.9303,0.7901
441,Cajanus_cajan_5e3,0.9451,0.9702,0.8462
441,Glycine_max_5e3,0.9515,0.9808,0.8939
441,Gossypium_raimondii_5e3,0.8758,0.9407,0.8088
441,Lactuca_sativa_5e3,0.9118,0.9657,0.8711
441,Medicago_truncatula_5e3,0.9569,0.9802,0.8821
441,Pisum_sativum_5e3,0.9203,0.9639,0.8256
441,Theobroma_cacao_5e3,0.9488,0.9771,0.8700
442,Brachypodium_distachyon_5e3,0.8503,0.9582,0.8235
442,Brassica_juncea_5e3,0.8063,0.8704,0.7725
442,Brassica_napus_5e3,0.8085,0.9295,0.7900
442,Cajanus_cajan_5e3,0.9486,0.9704,0.8472
442,Glycine_max_5e3,0.9519,0.9806,0.8936
442,Gossypium_raimondii_5e3,0.8755,0.9394,0.8098
442,Lactuca_sativa_5e3,0.9120,0.9658,0.8701
442,Medicago_truncatula_5e3,0.9577,0.9799,0.8823
442,Pisum_sativum_5e3,0.9226,0.9620,0.8254
442,Theobroma_cacao_5e3,0.9509,0.9735,0.8697
443,Brachypodium_distachyon_5e3,0.8471,0.9551,0.8230
443,Brassica_juncea_5e3,0.7939,0.8750,0.7713
443,Brassica_napus_5e3,0.8047,0.9348,0.7896
443,Cajanus_cajan_5e3,0.9444,0.9734,0.8472
443,Glycine_max_5e3,0.9507,0.9829,0.8936
443,Gossypium_raimondii_5e3,0.8721,0.9448,0.8088
443,Lactuca_sativa_5e3,0.9088,0.9702,0.8696
443,Medicago_truncatula_5e3,0.9542,0.9835,0.8818
443,Pisum_sativum_5e3,0.9181,0.9668,0.8258
443,Theobroma_cacao_5e3,0.9484,0.9760,0.8699
444,Brachypodium_distachyon_5e3,0.8507,0.9487,0.8227
